2025-05-21 19:10:18,549 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:10:20,690 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:10:30,396 - INFO - Watching for file changes with StatReloader
2025-05-21 19:10:38,218 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:10:38,220 - INFO - Use pytorch device_name: cpu
2025-05-21 19:10:38,221 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:10:40,801 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:12:05,511 - INFO - Searching database for articles matching: query=holiday, language=en, country=us, fresh_only=True
2025-05-21 19:12:05,600 - INFO - Found 64 articles in database matching criteria
2025-05-21 19:20:39,508 - INFO - Watching for file changes with StatReloader
2025-05-21 19:20:47,924 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:20:47,926 - INFO - Use pytorch device_name: cpu
2025-05-21 19:20:47,926 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:20:50,123 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:40:56,732 - INFO - Watching for file changes with StatReloader
2025-05-21 19:41:04,289 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:41:04,290 - INFO - Use pytorch device_name: cpu
2025-05-21 19:41:04,291 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:41:06,526 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:57:33,170 - INFO - Watching for file changes with StatReloader
2025-05-21 19:57:39,046 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:57:39,048 - INFO - Use pytorch device_name: cpu
2025-05-21 19:57:39,048 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:57:41,389 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:58:29,104 - INFO - Watching for file changes with StatReloader
2025-05-21 19:58:38,814 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:58:38,817 - INFO - Use pytorch device_name: cpu
2025-05-21 19:58:38,818 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:58:41,761 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:59:08,012 - INFO - Watching for file changes with StatReloader
2025-05-21 19:59:16,185 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:59:16,187 - INFO - Use pytorch device_name: cpu
2025-05-21 19:59:16,188 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:59:19,112 - INFO - SentenceTransformer model initialized successfully
2025-05-21 20:00:25,795 - INFO - Initializing SentenceTransformer model...
2025-05-21 20:00:25,797 - INFO - Use pytorch device_name: cpu
2025-05-21 20:00:25,797 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 20:00:27,928 - INFO - SentenceTransformer model initialized successfully
2025-05-21 20:00:52,183 - INFO - Initializing SentenceTransformer model...
2025-05-21 20:00:52,185 - INFO - Use pytorch device_name: cpu
2025-05-21 20:00:52,185 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 20:00:54,549 - INFO - SentenceTransformer model initialized successfully
2025-05-21 20:01:40,185 - INFO - Watching for file changes with StatReloader
2025-05-21 20:01:47,392 - INFO - Initializing SentenceTransformer model...
2025-05-21 20:01:47,394 - INFO - Use pytorch device_name: cpu
2025-05-21 20:01:47,394 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 20:01:49,998 - INFO - SentenceTransformer model initialized successfully
